,id,name,No of tosses,skills
20865,27023.0,cdt-core-inbox@eclipse.org,24.0,
20866,27050.0,platform-swt-inbox@eclipse.org,1.0,
20867,7110.0,platform-debug-inbox@eclipse.org,275.0,
20868,27004.0,jdt-ui-inbox@eclipse.org,5009.0,
20869,27075.0,jdt-core-inbox@eclipse.org,3184.0,
20870,23397.0,jdt-text-inbox@eclipse.org,1195.0,
20871,27069.0,Platform-UI-Inbox@eclipse.org,2092.0,
20872,27074.0,Platform-UI-Inbox@eclipse.org,2092.0,
20873,12037.0,platform-resources-inbox@eclipse.org,,
20876,27015.0,platform-swt-inbox@eclipse.org,1.0,
20877,27081.0,jdt-ui-inbox@eclipse.org,5009.0,
20878,19664.0,jdt-core-inbox@eclipse.org,3184.0,
20879,16786.0,cdt-core-inbox@eclipse.org,24.0,
20880,26550.0,pde-ui-inbox@eclipse.org,519.0,
20881,27080.0,platform-cvs-inbox@eclipse.org,,
20882,20344.0,jdt-debug-inbox@eclipse.org,378.0,
20883,18758.0,Platform-UI-Inbox@eclipse.org,2092.0,
20884,27121.0,platform-runtime-inbox@eclipse.org,,
20885,27124.0,platform-swt-inbox@eclipse.org,1.0,
20886,25434.0,platform-ant-inbox@eclipse.org,,
20887,15062.0,platform-swt-inbox@eclipse.org,1.0,
20888,26991.0,Platform-UI-Inbox@eclipse.org,2092.0,
20889,26819.0,jdt-ui-inbox@eclipse.org,5009.0,
20890,27137.0,platform-runtime-inbox@eclipse.org,,
20891,21692.0,platform-webdav-inbox@eclipse.org,,
20892,27162.0,Platform-UI-Inbox@eclipse.org,2092.0,
20893,27130.0,Platform-UI-Inbox@eclipse.org,2092.0,
20894,27166.0,platform-swt-inbox@eclipse.org,1.0,
20895,27146.0,platform-swt-inbox@eclipse.org,1.0,
20896,27012.0,platform-swt-inbox@eclipse.org,1.0,
20897,12578.0,jdt-ui-inbox@eclipse.org,5009.0,
20898,22275.0,platform-runtime-inbox@eclipse.org,,
20899,27212.0,pde-ui-inbox@eclipse.org,519.0,
20900,27204.0,pde-ui-inbox@eclipse.org,519.0,
20901,27209.0,platform-swt-inbox@eclipse.org,1.0,
20902,8437.0,jdt-doc-inbox@eclipse.org,95.0,
20903,24971.0,platform-ide-inbox@eclipse.org,,
20904,27225.0,Platform-UI-Inbox@eclipse.org,2092.0,
20905,27211.0,jdt-core-inbox@eclipse.org,3184.0,
20906,16541.0,platform-releng-inbox@eclipse.org,,
20907,27233.0,jdt-core-inbox@eclipse.org,3184.0,
20908,9147.0,Platform-UI-Inbox@eclipse.org,2092.0,
20909,2302.0,platform-ua-inbox@eclipse.org,1.0,
20910,22358.0,jdt-core-inbox@eclipse.org,3184.0,
20911,27234.0,jdt-core-inbox@eclipse.org,3184.0,
20912,27261.0,jdt-core-inbox@eclipse.org,3184.0,
20913,18453.0,wst.common-inbox@eclipse.org,,
20914,27294.0,Platform-UI-Inbox@eclipse.org,2092.0,
20915,27274.0,jdt-core-inbox@eclipse.org,3184.0,
20916,27302.0,Platform-UI-Inbox@eclipse.org,2092.0,
20917,21291.0,jdt-core-inbox@eclipse.org,3184.0,
20918,12340.0,jdt-ui-inbox@eclipse.org,5009.0,
20919,27309.0,jdt-core-inbox@eclipse.org,3184.0,
20920,18958.0,platform-swt-inbox@eclipse.org,1.0,
20921,27263.0,Platform-UI-Inbox@eclipse.org,2092.0,
20922,25181.0,cdt-core-inbox@eclipse.org,24.0,
20923,15544.0,cdt-cppunit-inbox@eclipse.org,,
20924,27330.0,platform-swt-inbox@eclipse.org,1.0,
20925,27303.0,jdt-core-inbox@eclipse.org,3184.0,
20926,27348.0,platform-resources-inbox@eclipse.org,,
20927,27347.0,jst.j2ee-inbox@eclipse.org,,
20928,27351.0,platform-runtime-inbox@eclipse.org,,
20929,27365.0,platform-runtime-inbox@eclipse.org,,
20930,27367.0,Platform-UI-Inbox@eclipse.org,2092.0,
20931,26613.0,platform-search-inbox@eclipse.org,,
20932,27394.0,platform-resources-inbox@eclipse.org,,
20933,22747.0,platform-runtime-inbox@eclipse.org,,
20934,17560.0,jdt-core-inbox@eclipse.org,3184.0,
20935,27127.0,Platform-UI-Inbox@eclipse.org,2092.0,
20936,27405.0,jdt-ui-inbox@eclipse.org,5009.0,
20937,19889.0,pde-build-inbox@eclipse.org,,
20938,20778.0,jdt-core-inbox@eclipse.org,3184.0,
20939,11327.0,platform-text-inbox@eclipse.org,468.0,
20940,27411.0,richkulp@us.ibm.com,,
20941,27432.0,cdt-core-inbox@eclipse.org,24.0,
20942,17243.0,cdt-core-inbox@eclipse.org,24.0,
20943,23004.0,equinox.p2-inbox@eclipse.org,,
20944,27455.0,jdt-ui-inbox@eclipse.org,5009.0,
20945,18893.0,jdt-core-inbox@eclipse.org,3184.0,
20946,27398.0,Platform-UI-Inbox@eclipse.org,2092.0,
20947,27444.0,Platform-UI-Inbox@eclipse.org,2092.0,
20948,27426.0,platform-ide-inbox@eclipse.org,,
20949,19897.0,cdt-core-inbox@eclipse.org,24.0,
20950,27331.0,jdt-core-inbox@eclipse.org,3184.0,
20951,27427.0,Platform-UI-Inbox@eclipse.org,2092.0,
20952,22131.0,cdt-debug-dsf-gdb-inbox@eclipse.org,,
20953,27481.0,platform-runtime-inbox@eclipse.org,,
20954,24077.0,platform-swt-inbox@eclipse.org,1.0,
20955,16937.0,cdt-build-inbox@eclipse.org,,
20956,27485.0,jdt-ui-inbox@eclipse.org,5009.0,
20957,13933.0,jdt-core-inbox@eclipse.org,3184.0,
20958,13247.0,cdt-core-inbox@eclipse.org,24.0,
20959,27457.0,pde-build-inbox@eclipse.org,,
20960,27523.0,cdt-debug-inbox@eclipse.org,,
20961,20634.0,platform-swt-inbox@eclipse.org,1.0,
20962,27531.0,platform-cvs-inbox@eclipse.org,,
20963,23358.0,Platform-UI-Inbox@eclipse.org,2092.0,
20964,26549.0,pde-apitools-inbox@eclipse.org,,
20965,19603.0,platform-cvs-inbox@eclipse.org,,
20966,27180.0,jdt-ui-inbox@eclipse.org,5009.0,
20967,27556.0,jdt-core-inbox@eclipse.org,3184.0,
20968,6069.0,platform-swt-inbox@eclipse.org,1.0,
20969,27558.0,jdt-core-inbox@eclipse.org,3184.0,
20970,9452.0,platform-swt-inbox@eclipse.org,1.0,
20971,27499.0,Platform-UI-Inbox@eclipse.org,2092.0,
20972,24503.0,platform-resources-inbox@eclipse.org,,
20973,27588.0,Platform-UI-Inbox@eclipse.org,2092.0,
20974,27586.0,jdt-core-inbox@eclipse.org,3184.0,
20975,27597.0,cdt-core-inbox@eclipse.org,24.0,
20976,25448.0,sebastien@qnx.com,,
20977,19685.0,platform-ide-inbox@eclipse.org,,
20978,27612.0,pde-build-inbox@eclipse.org,,
20979,15499.0,jdt-core-inbox@eclipse.org,3184.0,
20980,27636.0,platform-runtime-inbox@eclipse.org,,
20981,4106.0,jdt-ui-inbox@eclipse.org,5009.0,
20982,27590.0,jdt-ui-inbox@eclipse.org,5009.0,
20983,27656.0,jdt-text-inbox@eclipse.org,1195.0,
20984,27289.0,cdt-debug-inbox@eclipse.org,,
20985,27665.0,jdt-core-inbox@eclipse.org,3184.0,
20986,27504.0,platform-swt-inbox@eclipse.org,1.0,
20987,27363.0,platform-swt-inbox@eclipse.org,1.0,
20988,27355.0,platform-swt-inbox@eclipse.org,1.0,
20989,26979.0,platform-swt-inbox@eclipse.org,1.0,
20990,27631.0,Platform-UI-Inbox@eclipse.org,2092.0,
20991,27666.0,Platform-UI-Inbox@eclipse.org,2092.0,
20992,27671.0,jdt-core-inbox@eclipse.org,3184.0,
20993,27701.0,jdt-core-inbox@eclipse.org,3184.0,
20994,4801.0,platform-swt-inbox@eclipse.org,1.0,
20995,27721.0,platform-releng-inbox@eclipse.org,,
20996,9355.0,platform-swt-inbox@eclipse.org,1.0,
20997,27750.0,pde-build-inbox@eclipse.org,,
20998,27753.0,jdt-core-inbox@eclipse.org,3184.0,
20999,27755.0,platform-resources-inbox@eclipse.org,,
21000,27746.0,Platform-UI-Inbox@eclipse.org,2092.0,
21001,27752.0,Platform-UI-Inbox@eclipse.org,2092.0,
21002,27443.0,jdt-text-inbox@eclipse.org,1195.0,
21003,27768.0,jdt-ui-inbox@eclipse.org,5009.0,
21004,27758.0,platform-swt-inbox@eclipse.org,1.0,
21005,25978.0,jdt-core-inbox@eclipse.org,3184.0,
21006,18647.0,platform-runtime-inbox@eclipse.org,,
21007,27786.0,platform-runtime-inbox@eclipse.org,,
21008,5264.0,dirk_baeumer@ch.ibm.com,3.0,
21009,27787.0,Platform-UI-Inbox@eclipse.org,2092.0,
21010,27819.0,pde-build-inbox@eclipse.org,,{'Build'}
21011,27793.0,platform-doc-inbox@eclipse.org,117.0,
21012,27809.0,platform-resources-inbox@eclipse.org,,
21013,24729.0,platform-swt-inbox@eclipse.org,1.0,
21014,27830.0,jdt-core-inbox@eclipse.org,3184.0,
21015,27791.0,platform-swt-inbox@eclipse.org,1.0,{'Core'}
21016,27820.0,Platform-UI-Inbox@eclipse.org,2092.0,
21017,27875.0,Platform-UI-Inbox@eclipse.org,2092.0,
21018,27888.0,Platform-UI-Inbox@eclipse.org,2092.0,
21019,27808.0,platform-swt-inbox@eclipse.org,1.0,
21020,19597.0,Platform-UI-Inbox@eclipse.org,2092.0,
21021,12570.0,george.christelis@scapatech.com,,
21022,25351.0,jdt-ui-inbox@eclipse.org,5009.0,
21023,13907.0,jdt-ui-inbox@eclipse.org,5009.0,
21024,27893.0,Platform-UI-Inbox@eclipse.org,2092.0,
21025,27912.0,Platform-UI-Inbox@eclipse.org,2092.0,
21026,27917.0,Platform-UI-Inbox@eclipse.org,2092.0,
21027,11267.0,pde-ui-inbox@eclipse.org,519.0,
21028,25729.0,Platform-UI-Inbox@eclipse.org,2092.0,
21029,21107.0,dgaff.eclipse@gmail.com,,
21030,27713.0,Platform-UI-Inbox@eclipse.org,2092.0,
21031,27939.0,jdt-core-inbox@eclipse.org,3184.0,
21032,12373.0,platform-compare-inbox@eclipse.org,,
21033,27959.0,platform-runtime-inbox@eclipse.org,,
21034,27350.0,Platform-UI-Inbox@eclipse.org,2092.0,
21035,27952.0,Platform-UI-Inbox@eclipse.org,2092.0,
21036,18195.0,Platform-UI-Inbox@eclipse.org,2092.0,
21037,27890.0,platform-team-inbox@eclipse.org,,
21038,27807.0,jdt-text-inbox@eclipse.org,1195.0,
21039,27949.0,cdt-debug-inbox@eclipse.org,,
21040,22330.0,jdt-core-inbox@eclipse.org,3184.0,
21041,27948.0,Platform-UI-Inbox@eclipse.org,2092.0,
21042,27964.0,jdt-core-inbox@eclipse.org,3184.0,
21043,23648.0,Platform-UI-Inbox@eclipse.org,2092.0,
21044,27608.0,cdt-releng-inbox@eclipse.org,,
21045,22584.0,jdt-core-inbox@eclipse.org,3184.0,
21046,27990.0,platform-resources-inbox@eclipse.org,,
21047,27806.0,platform-swt-inbox@eclipse.org,1.0,
21048,28003.0,pde-build-inbox@eclipse.org,,
21049,2649.0,jdt-core-inbox@eclipse.org,3184.0,
21050,28022.0,Platform-UI-Inbox@eclipse.org,2092.0,
21051,28020.0,pde-ui-inbox@eclipse.org,519.0,
21052,17950.0,platform-ide-inbox@eclipse.org,,
21053,28044.0,jdt-core-inbox@eclipse.org,3184.0,
21054,28040.0,Platform-UI-Inbox@eclipse.org,2092.0,
21055,28028.0,jdt-ui-inbox@eclipse.org,5009.0,
21056,27998.0,Platform-UI-Inbox@eclipse.org,2092.0,
21057,28071.0,platform-debug-inbox@eclipse.org,275.0,
21058,27731.0,jdt-core-inbox@eclipse.org,3184.0,
21059,28092.0,actf.accservice-inbox@eclipse.org,,
21060,28045.0,platform-swt-inbox@eclipse.org,1.0,
21061,28119.0,jdt-core-inbox@eclipse.org,3184.0,
21062,10047.0,cdt-build-inbox@eclipse.org,,
21063,25352.0,Platform-UI-Inbox@eclipse.org,2092.0,
21064,13229.0,platform-swt-inbox@eclipse.org,1.0,
21065,7017.0,Platform-UI-Inbox@eclipse.org,2092.0,
21066,28126.0,cdt-refactoring-inbox@eclipse.org,,
21067,19676.0,platform-swt-inbox@eclipse.org,1.0,
21068,28145.0,Platform-UI-Inbox@eclipse.org,2092.0,
21069,28130.0,jdt-ui-inbox@eclipse.org,5009.0,
21070,28166.0,platform-runtime-inbox@eclipse.org,,
21071,25632.0,pde-build-inbox@eclipse.org,,
21072,26732.0,cdt-core-inbox@eclipse.org,24.0,
21073,15068.0,platform-help-inbox@eclipse.org,,
21074,12821.0,platform-ua-inbox@eclipse.org,1.0,
21075,12683.0,platform-help-inbox@eclipse.org,,
21076,20865.0,platform-help-inbox@eclipse.org,,
21077,20973.0,platform-help-inbox@eclipse.org,,
21078,21285.0,platform-help-inbox@eclipse.org,,
21079,21332.0,platform-help-inbox@eclipse.org,,
21080,27974.0,platform-swt-inbox@eclipse.org,1.0,
21081,28173.0,platform-resources-inbox@eclipse.org,,
21082,19441.0,platform-swt-inbox@eclipse.org,1.0,
21083,5939.0,platform-vcm-inbox@eclipse.org,,
21084,27238.0,Platform-UI-Inbox@eclipse.org,2092.0,
21085,15385.0,cdt-debug-inbox@eclipse.org,,
21086,12775.0,jdt-ui-inbox@eclipse.org,5009.0,
21087,28146.0,cdt-core-inbox@eclipse.org,24.0,
21088,28042.0,platform-releng-inbox@eclipse.org,,
21089,28204.0,jdt-core-inbox@eclipse.org,3184.0,
21090,28167.0,jdt-ui-inbox@eclipse.org,5009.0,
21091,6256.0,platform-vcm-inbox@eclipse.org,,
21092,28147.0,Platform-UI-Inbox@eclipse.org,2092.0,
21093,28215.0,pde-ui-inbox@eclipse.org,519.0,
21094,25718.0,Platform-UI-Inbox@eclipse.org,2092.0,
21095,23990.0,platform-webdav-inbox@eclipse.org,,
21096,28232.0,jdt-core-inbox@eclipse.org,3184.0,
21097,18375.0,jdt-core-inbox@eclipse.org,3184.0,
21098,15111.0,unknown2@eclipse.org,,
21099,28236.0,Platform-UI-Inbox@eclipse.org,2092.0,
21100,28257.0,jdt-core-inbox@eclipse.org,3184.0,
21101,28268.0,jdt-ui-inbox@eclipse.org,5009.0,
21102,28260.0,Platform-UI-Inbox@eclipse.org,2092.0,
21103,28175.0,jdt-core-inbox@eclipse.org,3184.0,
21104,28280.0,Platform-UI-Inbox@eclipse.org,2092.0,
21105,28192.0,jdt-ui-inbox@eclipse.org,5009.0,
21106,18555.0,jdt-core-inbox@eclipse.org,3184.0,
21107,17523.0,platform-team-inbox@eclipse.org,,
21108,28270.0,jdt-core-inbox@eclipse.org,3184.0,
21109,28274.0,jdt-text-inbox@eclipse.org,1195.0,
21110,28196.0,pde-ui-inbox@eclipse.org,519.0,
21111,28314.0,platform-releng-inbox@eclipse.org,,
21112,24999.0,Platform-UI-Inbox@eclipse.org,2092.0,
21113,28331.0,pde-ui-inbox@eclipse.org,519.0,{'UI'}
21114,26756.0,platform-debug-inbox@eclipse.org,275.0,
21115,24817.0,pde-build-inbox@eclipse.org,,
21116,28333.0,platform-runtime-inbox@eclipse.org,,
21117,28392.0,platform-swt-inbox@eclipse.org,1.0,
21118,23880.0,platform-debug-inbox@eclipse.org,275.0,
21119,27872.0,Platform-UI-Inbox@eclipse.org,2092.0,
21120,19624.0,platform-releng-inbox@eclipse.org,,
21121,25389.0,jdt-ui-inbox@eclipse.org,5009.0,
21122,8571.0,jdt-core-inbox@eclipse.org,3184.0,
21123,28426.0,jdt-ui-inbox@eclipse.org,5009.0,
21124,19877.0,platform-swt-inbox@eclipse.org,1.0,
21125,28441.0,jdt-core-inbox@eclipse.org,3184.0,
21126,28445.0,Platform-UI-Inbox@eclipse.org,2092.0,
21127,27196.0,Platform-UI-Inbox@eclipse.org,2092.0,
21128,28451.0,Platform-UI-Inbox@eclipse.org,2092.0,
21129,28439.0,platform-debug-inbox@eclipse.org,275.0,
21130,28453.0,jdt-ui-inbox@eclipse.org,5009.0,
21131,21316.0,jdt-ui-inbox@eclipse.org,5009.0,
21132,28343.0,pde-build-inbox@eclipse.org,,
21133,27464.0,Platform-UI-Inbox@eclipse.org,2092.0,
21134,19670.0,platform-swt-inbox@eclipse.org,1.0,
21135,28473.0,webmaster@eclipse.org,,
21136,28464.0,platform-swt-inbox@eclipse.org,1.0,
21137,28446.0,platform-debug-inbox@eclipse.org,275.0,
21138,28063.0,platform-debug-inbox@eclipse.org,275.0,
21139,15146.0,jdt-core-inbox@eclipse.org,3184.0,
21140,28490.0,Platform-UI-Inbox@eclipse.org,2092.0,
21141,14192.0,platform-swt-inbox@eclipse.org,1.0,
21142,28527.0,jdt-text-inbox@eclipse.org,1195.0,
21143,28549.0,jdt-core-inbox@eclipse.org,3184.0,
21144,28554.0,jdt-core-inbox@eclipse.org,3184.0,
21145,28555.0,platform-swt-inbox@eclipse.org,1.0,
21146,28560.0,platform-swt-inbox@eclipse.org,1.0,
21147,28434.0,platform-swt-inbox@eclipse.org,1.0,
21148,28125.0,platform-swt-inbox@eclipse.org,1.0,
21149,28574.0,platform-runtime-inbox@eclipse.org,,
21150,26426.0,jdt-ui-inbox@eclipse.org,5009.0,
21151,28575.0,Platform-UI-Inbox@eclipse.org,2092.0,
21152,26858.0,platform-swt-inbox@eclipse.org,1.0,
21153,20969.0,pde-build-inbox@eclipse.org,,
21154,20183.0,jdt-ui-inbox@eclipse.org,5009.0,
21155,19247.0,platform-swt-inbox@eclipse.org,1.0,
21156,28607.0,platform-swt-inbox@eclipse.org,1.0,
21157,28634.0,pde-ui-inbox@eclipse.org,519.0,
21158,28635.0,jdt-ui-inbox@eclipse.org,5009.0,
21159,20699.0,cdt-build-inbox@eclipse.org,,
21160,28681.0,jdt-ui-inbox@eclipse.org,5009.0,
21161,28697.0,jdt-core-inbox@eclipse.org,3184.0,
21162,28695.0,jdt-core-inbox@eclipse.org,3184.0,
21163,28402.0,Platform-UI-Inbox@eclipse.org,2092.0,
21164,28723.0,platform-runtime-inbox@eclipse.org,,
21165,28735.0,jdt-ui-inbox@eclipse.org,5009.0,
21166,15363.0,platform-ide-inbox@eclipse.org,,
21167,28765.0,jdt-core-inbox@eclipse.org,3184.0,
21168,28494.0,jdt-core-inbox@eclipse.org,3184.0,
21169,28631.0,Platform-UI-Inbox@eclipse.org,2092.0,
21170,28669.0,Platform-UI-Inbox@eclipse.org,2092.0,
21171,28680.0,Platform-UI-Inbox@eclipse.org,2092.0,
21172,28683.0,jdt-core-inbox@eclipse.org,3184.0,
21173,28767.0,Platform-UI-Inbox@eclipse.org,2092.0,
21174,23847.0,Platform-UI-Inbox@eclipse.org,2092.0,
21175,28742.0,Platform-UI-Inbox@eclipse.org,2092.0,
21176,28772.0,jdt-core-inbox@eclipse.org,3184.0,
21177,28764.0,platform-swt-inbox@eclipse.org,1.0,
21178,28757.0,jdt-ui-inbox@eclipse.org,5009.0,
21179,24305.0,platform-swt-inbox@eclipse.org,1.0,
21180,26543.0,platform-swt-inbox@eclipse.org,1.0,
21181,26813.0,emo@eclipse.org,,
21182,24013.0,Platform-UI-Inbox@eclipse.org,2092.0,
21183,19990.0,Birt-Documentation-inbox@eclipse.org,,
21184,15419.0,jtatchell@actuate.com,,
21185,28803.0,jdt-ui-inbox@eclipse.org,5009.0,
21186,28796.0,jdt-core-inbox@eclipse.org,3184.0,
21187,28821.0,platform-text-inbox@eclipse.org,468.0,
21188,23279.0,platform-swt-inbox@eclipse.org,1.0,
21189,21632.0,jdt-core-inbox@eclipse.org,3184.0,
21190,10946.0,jdt-ui-inbox@eclipse.org,5009.0,
21191,16781.0,platform-debug-inbox@eclipse.org,275.0,
21192,26037.0,wst-inbox@eclipse.org,,
21193,26337.0,Platform-UI-Inbox@eclipse.org,2092.0,
21194,28851.0,jdt-core-inbox@eclipse.org,3184.0,
21195,28374.0,jdt-core-inbox@eclipse.org,3184.0,
21196,28840.0,jdt-core-inbox@eclipse.org,3184.0,
21197,28794.0,jdt-core-inbox@eclipse.org,3184.0,
21198,28811.0,Platform-UI-Inbox@eclipse.org,2092.0,
21199,28876.0,platform-runtime-inbox@eclipse.org,,
21200,23743.0,platform-swt-inbox@eclipse.org,1.0,
21201,28879.0,platform-swt-inbox@eclipse.org,1.0,
21202,25733.0,platform-swt-inbox@eclipse.org,1.0,
21203,28831.0,Platform-UI-Inbox@eclipse.org,2092.0,
21204,26281.0,platform-ide-inbox@eclipse.org,,
21205,28848.0,jdt-core-inbox@eclipse.org,3184.0,
21206,28893.0,jdt-apt-inbox@eclipse.org,166.0,
21207,28897.0,jdt-core-inbox@eclipse.org,3184.0,
21208,28910.0,platform-runtime-inbox@eclipse.org,,
21209,24825.0,pde-ui-inbox@eclipse.org,519.0,
21210,17638.0,platform-swt-inbox@eclipse.org,1.0,
21211,28855.0,platform-resources-inbox@eclipse.org,,
21212,20394.0,platform-ide-inbox@eclipse.org,,
21213,28936.0,jdt-ui-inbox@eclipse.org,5009.0,
21214,28934.0,Platform-UI-Inbox@eclipse.org,2092.0,
21215,24635.0,platform-swt-inbox@eclipse.org,1.0,
21216,28873.0,Platform-UI-Inbox@eclipse.org,2092.0,
21217,28395.0,platform-swt-inbox@eclipse.org,1.0,
21218,20996.0,platform-swt-inbox@eclipse.org,1.0,
21219,16933.0,Platform-UI-Inbox@eclipse.org,2092.0,
21220,28818.0,cdt-core-inbox@eclipse.org,24.0,
21221,20997.0,Platform-UI-Inbox@eclipse.org,2092.0,
21222,21530.0,jdt-core-inbox@eclipse.org,3184.0,
21223,28978.0,Platform-UI-Inbox@eclipse.org,2092.0,
21224,29004.0,platform-ide-inbox@eclipse.org,,
21225,25388.0,cdt-core-inbox@eclipse.org,24.0,
21226,2954.0,platform-search-inbox@eclipse.org,,
21227,28952.0,Platform-UI-Inbox@eclipse.org,2092.0,
21228,26982.0,jdt-ui-inbox@eclipse.org,5009.0,
21229,29013.0,jdt-ui-inbox@eclipse.org,5009.0,
21230,29067.0,jdt-core-inbox@eclipse.org,3184.0,
21231,22759.0,jdt-core-inbox@eclipse.org,3184.0,{'APT'}
21232,26190.0,platform-runtime-inbox@eclipse.org,,
21233,29099.0,jdt-ui-inbox@eclipse.org,5009.0,
21234,29126.0,jdt-core-inbox@eclipse.org,3184.0,
21235,29061.0,platform-ide-inbox@eclipse.org,,
21236,29069.0,Platform-UI-Inbox@eclipse.org,2092.0,
21237,27338.0,Platform-UI-Inbox@eclipse.org,2092.0,
21238,29048.0,jdt-text-inbox@eclipse.org,1195.0,
21239,28067.0,Platform-UI-Inbox@eclipse.org,2092.0,
21240,29120.0,platform-team-inbox@eclipse.org,,
21241,29121.0,platform-runtime-inbox@eclipse.org,,
21242,29115.0,platform-runtime-inbox@eclipse.org,,
21243,29137.0,platform-debug-inbox@eclipse.org,275.0,
21244,29135.0,platform-runtime-inbox@eclipse.org,,
21245,24961.0,jdt-core-inbox@eclipse.org,3184.0,
21246,29143.0,jdt-core-inbox@eclipse.org,3184.0,
21247,12680.0,platform-runtime-inbox@eclipse.org,,
21248,27311.0,jdt-core-inbox@eclipse.org,3184.0,
21249,29201.0,platform-runtime-inbox@eclipse.org,,
21250,29161.0,platform-ua-inbox@eclipse.org,1.0,
21251,19470.0,platform-swt-inbox@eclipse.org,1.0,
21264,29240.0,Platform-UI-Inbox@eclipse.org,2092.0,
21265,29218.0,pde-ui-inbox@eclipse.org,519.0,
21266,29247.0,cdt-build-inbox@eclipse.org,,
21267,29227.0,platform-swt-inbox@eclipse.org,1.0,
21268,29229.0,platform-swt-inbox@eclipse.org,1.0,
21269,29195.0,Platform-UI-Inbox@eclipse.org,2092.0,
21270,29185.0,platform-swt-inbox@eclipse.org,1.0,
21271,29258.0,jdt-core-inbox@eclipse.org,3184.0,
21272,29041.0,platform-swt-inbox@eclipse.org,1.0,
21273,29256.0,jdt-ui-inbox@eclipse.org,5009.0,
21274,29194.0,platform-swt-inbox@eclipse.org,1.0,
21275,29272.0,jdt-core-inbox@eclipse.org,3184.0,
21276,26371.0,jdt-debug-inbox@eclipse.org,378.0,
21277,16782.0,platform-releng-inbox@eclipse.org,,
21278,23220.0,jdt-core-inbox@eclipse.org,3184.0,
21279,13599.0,platform-text-inbox@eclipse.org,468.0,
21280,29348.0,phoenix.ui-inbox@eclipse.org,,
21281,29356.0,Platform-UI-Inbox@eclipse.org,2092.0,
21282,15380.0,cdt-core-inbox@eclipse.org,24.0,
21283,29371.0,platform-resources-inbox@eclipse.org,,
21284,20855.0,popescu@ca.ibm.com,1.0,
21285,16122.0,samwai@ca.ibm.com,,
21286,19005.0,cdt-doc-inbox@eclipse.org,,
21287,29391.0,cdt-core-inbox@eclipse.org,24.0,
21288,29257.0,Platform-UI-Inbox@eclipse.org,2092.0,
21289,28909.0,Platform-UI-Inbox@eclipse.org,2092.0,
21290,29404.0,platform-webdav-inbox@eclipse.org,,
21291,29286.0,platform-swt-inbox@eclipse.org,1.0,
21292,29388.0,platform-swt-inbox@eclipse.org,1.0,
21293,15072.0,cdt-core-inbox@eclipse.org,24.0,
21294,29378.0,jdt-ui-inbox@eclipse.org,5009.0,
21295,29445.0,platform-ide-inbox@eclipse.org,,
21296,29474.0,jdt-core-inbox@eclipse.org,3184.0,
21297,9653.0,jdt-debug-inbox@eclipse.org,378.0,
21298,29492.0,platform-runtime-inbox@eclipse.org,,
21299,29501.0,cdt-core-inbox@eclipse.org,24.0,
21300,29505.0,jdt-core-inbox@eclipse.org,3184.0,
21301,29518.0,jdt-core-inbox@eclipse.org,3184.0,
21302,27051.0,jdt-core-inbox@eclipse.org,3184.0,
21303,29532.0,platform-runtime-inbox@eclipse.org,,
21304,25225.0,jdt-debug-inbox@eclipse.org,378.0,
21305,28753.0,Platform-UI-Inbox@eclipse.org,2092.0,
21306,29523.0,Platform-UI-Inbox@eclipse.org,2092.0,
21307,12706.0,jdt-text-inbox@eclipse.org,1195.0,
21308,27328.0,jdt-ui-inbox@eclipse.org,5009.0,
21309,29530.0,jdt-ui-inbox@eclipse.org,5009.0,{'UI'}
21310,15368.0,platform-resources-inbox@eclipse.org,,
21311,19539.0,Platform-UI-Inbox@eclipse.org,2092.0,
21312,2899.0,Platform-UI-Inbox@eclipse.org,2092.0,
21313,29308.0,jdt-core-inbox@eclipse.org,3184.0,
21314,28887.0,Platform-UI-Inbox@eclipse.org,2092.0,
21315,28841.0,platform-swt-inbox@eclipse.org,1.0,
21316,29408.0,platform-swt-inbox@eclipse.org,1.0,
21317,25532.0,Platform-UI-Inbox@eclipse.org,2092.0,
21318,29447.0,Platform-UI-Inbox@eclipse.org,2092.0,
21319,29456.0,Platform-UI-Inbox@eclipse.org,2092.0,
21320,20530.0,Platform-UI-Inbox@eclipse.org,2092.0,
21321,18300.0,Platform-UI-Inbox@eclipse.org,2092.0,
21322,29521.0,Platform-UI-Inbox@eclipse.org,2092.0,
21323,29529.0,platform-ide-inbox@eclipse.org,,
21324,23285.0,Platform-UI-Inbox@eclipse.org,2092.0,
21325,27632.0,Platform-UI-Inbox@eclipse.org,2092.0,
21326,29578.0,Platform-UI-Inbox@eclipse.org,2092.0,
21327,22255.0,Platform-UI-Inbox@eclipse.org,2092.0,
21328,27203.0,platform-swt-inbox@eclipse.org,1.0,
21329,15627.0,Platform-UI-Inbox@eclipse.org,2092.0,
21330,29488.0,pde-ui-inbox@eclipse.org,519.0,
21331,29420.0,platform-debug-inbox@eclipse.org,275.0,
